"grdc_no","wmo_reg","sub_reg","river","station","country","lat","lon","area","altitude","d_start","d_end","d_yrs","d_miss","m_start","m_end","m_yrs","m_miss","t_start","t_end","t_yrs","lta_discharge","r_volume_yr","r_height_yr","miss"
6335050,6,6351,"RHINE RIVER","DUESSELDORF","DE",51.225547,6.770183,147680,24.48,1900,2019,120,0,NA,NA,NA,NA,1900,2019,120,"2119.95","66.8547432","452.7000488",0
6335060,6,6351,"RHINE RIVER","KOELN","DE",50.936961,6.963293,144232,34.97,1816,2019,204,0,NA,NA,NA,NA,1816,2019,204,"2081.625","65.646126","455.1425897",0
6335070,6,6351,"RHINE RIVER","ANDERNACH","DE",50.443386,7.39205,139549,51.47,1930,2018,89,0,NA,NA,NA,NA,1930,2018,89,"2031.317","64.05961291","459.0474522",2.85
6335100,6,6351,"RHINE RIVER","KAUB","DE",50.085444,7.764967,103488,67.66,1930,2019,90,0,NA,NA,NA,NA,1930,2019,90,"1645.721","51.89945746","501.5021786",0
6335150,6,6351,"RHINE RIVER","MAINZ","DE",50.003988,8.275313,98206,78.43,1981,2018,38,0.709219858,1930,2002,73,0,1930,2018,89,"1672.821","52.75408306","537.1778003",2.85
6335170,6,6351,"RHINE RIVER","SPEYER","DE",49.323807,8.448717,53131,88.52,1950,2020,71,0,NA,NA,NA,NA,1950,2020,71,"1268.329","39.99802334","752.8189446",0
6335180,6,6351,"RHINE RIVER","WORMS","DE",49.64112,8.376019,68827,84.16,1930,2020,91,0,NA,NA,NA,NA,1930,2020,91,"1409.172","44.43964819","645.6717305",0
6335200,6,6351,"RHINE RIVER","MAXAU","DE",49.038985,8.305563,50196,97.79,1921,2019,99,0.337398711,NA,NA,NA,NA,1921,2019,99,"1248.867","39.38426971","784.6097241",0
6335240,6,6351,"MAIN","KLEINHEUBACH","DE",49.716475,9.224584,21505,119.62,1958,2019,62,0,NA,NA,NA,NA,1958,2019,62,"163.263","5.148661968","239.4169713",0
6335301,6,6351,"MAIN","SCHWEINFURT NEUER HAFEN","DE",50.031196,10.220815,12715,201.16,1844,2018,175,1.147564177,NA,NA,NA,NA,1844,2018,175,"103.106","3.251550816","255.7255852",2.44
6335302,6,6351,"MAIN","STEINBACH","DE",50.009995,9.603865,17914,146.33,1964,2018,55,0.082009226,NA,NA,NA,NA,1964,2018,55,"141.848","4.473318528","249.7107585",4.67
6335303,6,6351,"MAIN","TRUNSTADT","DE",49.929698,10.75521,12010,223.4,1975,2019,45,0,NA,NA,NA,NA,1975,2019,45,"108.262","3.414150432","284.2756396",0
6335304,6,6351,"MAIN","FRANKFURT OSTHAFEN","DE",50.105773,8.714986,24764,90.64,1963,2019,57,0,NA,NA,NA,NA,1963,2019,57,"185.604","5.853207744","236.3595439",0
6335400,6,6351,"RHINE RIVER","RHEINFELDEN","DE",47.561464,7.800326,34550,259.59,1930,2017,88,0,NA,NA,NA,NA,1930,2017,88,"1031.241","32.52121618","941.2797735",4.88
6335500,6,6351,"MAIN","WUERZBURG","DE",49.796,9.926,14031,164.55,1823,2016,194,0,NA,NA,NA,NA,1823,2016,194,"108.868","3.433261248","244.6911302",7.32
6335600,6,6351,"NECKAR","ROCKENAU SKA","DE",49.438249,9.005032,12710,119.71,1950,2019,70,0,NA,NA,NA,NA,1950,2019,70,"134.535","4.24269576","333.8076916",0
6336050,6,6361,"MOSELLE RIVER","COCHEM","DE",50.143351,7.168276,27088,77.03,1900,2019,120,0,NA,NA,NA,NA,1900,2019,120,"312.261","9.847462896","363.53599",0
6336500,6,6361,"MOSELLE RIVER","TRIER UP","DE",49.732189,6.626853,23857,121,1930,2019,90,2.057234095,NA,NA,NA,NA,1930,2019,90,"276.709","8.726295024","365.7750356",0
6336800,6,6361,"MOSELLE RIVER","PERL","DE",49.472575,6.369035,11522,138.5,1974,2019,46,0,NA,NA,NA,NA,1974,2019,46,"149.441","4.712771376","409.0237264",0
6337100,6,6371,"WESER","VLOTHO","DE",52.176,8.862,17618,41.66,1820,2018,199,0.08413561,NA,NA,NA,NA,1820,2018,199,"169.97","5.36017392","304.2441775",2.44
6337200,6,6371,"WESER","INTSCHEDE","DE",52.964,9.125,37720,4.79,1857,2019,163,0,NA,NA,NA,NA,1857,2019,163,"319.122","10.06383139","266.8035894",0
6337250,6,6371,"ALLER","RETHEM","DE",52.789,9.383,14730,14.31,1940,2018,79,0,NA,NA,NA,NA,1940,2018,79,"112.834","3.558333024","241.5704701",2.44
6337400,6,6371,"WESER","HANN.-MUENDEN","DE",51.426,9.641,12442,114.95,1831,2018,188,0,NA,NA,NA,NA,1831,2018,188,"109.616","3.456850176","277.8371786",2.44
6337514,6,6371,"WESER","BODENWERDER","DE",51.973,9.516,15924,69.39,1839,2018,180,0.510250708,NA,NA,NA,NA,1839,2018,180,"145.307","4.582401552","287.7669902",2.44
6337515,6,6371,"WESER","DOERVERDEN","DE",52.852,9.211,22110,7.99,1953,2018,66,0,NA,NA,NA,NA,1953,2018,66,"201.714","6.361252704","287.7093037",2.44
6337516,6,6371,"WESER","KARLSHAFEN","DE",51.648,9.438,14794,94.05,1940,2018,79,0,NA,NA,NA,NA,1940,2018,79,"133.546","4.211506656","284.67667",2.44
6337517,6,6371,"WESER","LIEBENAU","DE",52.594,9.113,19910,19.99,1953,2018,66,0,1953,2000,48,0,1953,2018,66,"187.064","5.899250304","296.2958465",2.44
6337518,6,6371,"WESER","PORTA","DE",52.249,8.922,19162,37.04,1935,2018,84,0,NA,NA,NA,NA,1935,2018,84,"180.781","5.701109616","297.5216374",2.44
6337519,6,6371,"WESER","WAHMBECK","DE",51.625,9.52,12996,97.99,1940,2018,79,0,NA,NA,NA,NA,1940,2018,79,"117.392","3.702074112","284.8625817",2.44
6340110,6,6401,"ELBE RIVER","NEU DARCHAU","DE",53.232275,10.88881,131950,5.68,1874,2019,146,0,1965,1988,24,0,1874,2019,146,"694.613","21.90531557","166.0122438",0
6340120,6,6401,"ELBE RIVER","DRESDEN","DE",51.059736,13.738539,53096,102.73,1806,2019,214,0,NA,NA,NA,NA,1806,2019,214,"328.708","10.36613549","195.2338309",0
6340130,6,6401,"ELBE RIVER","LUTHERSTADT WITTENBERG","DE",51.861817,12.646719,61879,62.48,1889,2019,131,0,NA,NA,NA,NA,1889,2019,131,"360.774","11.37736886","183.8647823",0
6340140,6,6401,"ELBE RIVER","BARBY","DE",51.990129,11.882563,94060,46,1890,2019,130,0.776916889,NA,NA,NA,NA,1890,2019,130,"540.887","17.05741243","181.3460816",0
6340150,6,6401,"ELBE RIVER","WITTENBERGE","DE",52.990829,11.759765,123532,17,1889,2019,131,0,1899,1999,101,0,1889,2019,131,"674.409","21.26816222","172.1672297",0
6340160,6,6401,"ELBE RIVER","TANGERMUENDE","DE",52.546603,11.978396,97780,27.59,1890,2019,130,0.874499756,NA,NA,NA,NA,1890,2019,130,"557.613","17.58488357","179.8413128",0
6340170,6,6401,"ELBE RIVER","AKEN","DE",51.86316,12.059195,70093,50.24,1890,2019,130,0.87869741,NA,NA,NA,NA,1890,2019,130,"432.503","13.63941461","194.5902531",0
6340180,6,6401,"ELBE RIVER","MAGDEBURG-STROMBRUECKE","DE",52.135,11.644,94942,39.92,1890,2019,130,0,NA,NA,NA,NA,1890,2019,130,"547.372","17.26192339","181.8154599",0
6340190,6,6401,"ELBE RIVER","TORGAU","DE",51.558968,13.010575,55211,74.79,1890,2019,130,0.772683009,NA,NA,NA,NA,1890,2019,130,"337.257","10.63573675","192.6380024",0
6340300,6,6401,"SAALE","CALBE-GRIZEHNE","DE",51.921707,11.81252,23719,49.39,1931,2019,89,0,NA,NA,NA,NA,1931,2019,89,"112.914","3.560855904","150.1267298",0
6340301,6,6401,"SAALE","HALLE TROTHA UP","DE",51.59544,11.954869,17979,69.37,1954,2019,66,0,NA,NA,NA,NA,1954,2019,66,"95.344","3.006768384","167.2377988",0
6340500,6,6401,"HAVEL","RATHENOW (HAUPTSCHLEUSE)","DE",52.6,12.33,19246,24.53,1951,1999,49,0,NA,NA,NA,NA,1951,1999,49,"87.365","2.75514264","143.1540393",48.78
6340501,6,6401,"HAVEL","RATHENOW UP","DE",52.609013,12.346825,19288,24.53,1951,2019,69,0,NA,NA,NA,NA,1951,2019,69,"85.443","2.694530448","139.6998366",0
6340510,6,6401,"HAVEL","KETZIN","DE",52.478085,12.845305,16173,28.4,1936,2019,84,0.003259346,NA,NA,NA,NA,1936,2019,84,"72.806","2.296010016","141.9656227",0.2
6342500,6,6421,"DANUBE RIVER","INGOLSTADT","DE",48.754,11.422,20252,360.35,1923,2019,97,0,1931,1988,58,0,1923,2019,97,"310.02","9.77679072","482.7568003",0
6342501,6,6421,"DANUBE RIVER","DILLINGEN","DE",48.568397,10.50053,11315,420.56,1923,2019,97,0,NA,NA,NA,NA,1923,2019,97,"161.152","5.082089472","449.1462194",0
6342600,6,6421,"DANUBE RIVER","SCHWABELWEIS","DE",49.023576,12.138699,35399,324.49,1923,2016,94,0,1931,1970,40,0,1923,2016,94,"441.783","13.93206869","393.5723802",7.32
6342800,6,6421,"DANUBE RIVER","HOFKIRCHEN","DE",48.676623,13.115161,47496,299.6,1900,2019,120,0,1901,1994,94,0,1900,2019,120,"634.686","20.0154577","421.4135442",0
6342900,6,6421,"DANUBE RIVER","ACHLEITEN","DE",48.5824,13.504361,76653,287.7,1900,2019,120,0,1901,1991,91,0,1900,2019,120,"1412.271","44.53737826","581.0258993",0
6342910,6,6421,"DANUBE RIVER","OBERNDORF","DE",48.946957,12.014935,26448,331.15,1925,2019,95,0.002907484,NA,NA,NA,NA,1925,2019,95,"349.859","11.03315342","417.1639982",0.2
6342920,6,6421,"DANUBE RIVER","PFELLING","DE",48.879753,12.747222,37687,308.16,1925,2019,95,0.008722452,NA,NA,NA,NA,1925,2019,95,"453.414","14.2988639","379.411041",0.61
6343100,6,6431,"INN","WASSERBURG","DE",48.059301,12.234239,11960.4,420.45,1826,2019,194,0,1827,1988,162,0,1826,2019,194,"354.324","11.17396166","934.2464854",0
6343900,6,6431,"INN","PASSAU INGLING","DE",48.561499,13.444127,26040,289.19,1920,2019,100,0.013804528,1921,1989,69,0.241545894,1920,2019,100,"741.399","23.38075886","897.8786046",0
6348400,6,6481,"PO, FIUME","PIACENZA","IT",45.016666,9.666667,42030,42,1980,1985,6,0,1924,1979,56,0,1924,1985,62,"928.539","29.2824059","696.7024959",82.93
6348500,6,6481,"PO, FIUME","BORETTO","IT",44.900002,10.55,55183,20,1980,1985,6,0,1965,1979,15,0,1965,1985,21,"1233.863","38.91110357","705.1284556",82.93
6348800,6,6481,"PO, FIUME","PONTELAGOSCURO","IT",44.883335,11.6,70091,8,1980,1985,6,0,1918,1998,81,7.476635514,1918,1998,81,"1538.615","48.52176264","692.2680892",53.05
6349500,6,6490,"ADIGE, FIUME","BOARA PISANI","IT",45.1,11.82,11954,9,1980,1984,5,0,1922,1979,58,1.724137931,1922,1984,63,"193.735","6.10962696","511.0947766",85.37
6351500,6,6510,"TIBER RIVER","ROMA","IT",41.9,12.483334,16545,1,NA,NA,NA,NA,1921,1979,59,0,1921,1979,59,"230.423","7.266619728","439.2033683",97.56
6357010,6,6571,"ODER RIVER","HOHENSAATEN-FINOW","DE",52.872891,14.142113,109564,0.16,1920,2019,100,1.007730536,1990,1996,7,0,1920,2019,100,"514.159","16.21451822","147.9912948",0
6357500,6,6571,"ODER RIVER","EISENHUETTENSTADT","DE",52.153,14.688,52033,25.16,1920,2019,100,0.444505798,1940,1995,56,1.057401813,1920,2019,100,"296.911","9.363385296","179.9509022",0
6373300,6,6731,"DAUGAVA","DAUGAVPILS","LV",55.863856,26.514036,64500,86,1936,2020,85,3.130737269,1965,1984,20,0,1936,2020,85,"441.434","13.92106262","215.8304283",5.49
6373304,6,6730,"DAUGAVA","JEKABPILS","LV",56.4,24.18,70500,75,1980,2002,23,0,NA,NA,NA,NA,1980,2002,23,"561.054","17.69339894","250.9701978",43.9
6373305,6,6730,"DAUGAVA","PLAVINU HES","LV",57.09,21.58,81300,-999,1986,1995,10,50,NA,NA,NA,NA,1986,1995,10,"650.142","20.50287811","252.1879227",87.8
6373306,6,6730,"DAUGAVA","KEGUMA HES","LV",57.85,25.05,82100,-999,1980,2000,21,4.758180159,NA,NA,NA,NA,1980,2000,21,"664.727","20.96283067","255.3328949",51.42
6373307,6,6731,"DAUGAVA","RIGAS HES","LV",56.915964,24.156624,84000,-999,1980,2002,23,4.344720867,NA,NA,NA,NA,1980,2002,23,"693.676","21.87576634","260.4257897",46.34
6395100,6,6951,"EUPHRATES RIVER","KADAHEYEH","SY",36.53,38.25,114000,307,NA,NA,NA,NA,1976,1979,4,0,1976,1979,4,"971.846","30.64813546","268.8432935",97.56
6421100,6,6211,"MAAS","LITH","NL",51.82,5.45,29000,5,1911,2018,108,0.190128527,1911,1984,74,0,1911,2018,108,"317.311","10.0067197","345.0592999",2.85
6421101,6,6211,"MAAS","SINT PIETER NOORD","NL",50.83,5.71,21300,44,1994,2019,26,3.885846672,NA,NA,NA,NA,1994,2019,26,"249.472","7.867348992","369.3591076",40.04
6421102,6,6211,"MAAS","VENLO","NL",51.37,6.16,26040,11,1996,2019,24,0.498724194,NA,NA,NA,NA,1996,2019,24,"279.719","8.821218384","338.7564664",45.53
6421500,6,6211,"MAAS","BORGHAREN","NL",50.87,5.72,21301,40,1911,2019,109,2.752938812,1911,1990,80,0,1911,2019,109,"239.793","7.562112048","355.0120674",7.32
6435060,6,6351,"RHINE RIVER","LOBITH","NL",51.84,6.11,160800,8.53,1901,2020,120,0,1901,1996,96,0,1901,2020,120,"2214.135","69.82496136","434.2348343",0
6442450,6,6421,"DANUBE RIVER","DUNAALMAS","HU",47.73,18.33,171720,103,1947,1995,49,0,1948,1995,48,43.75,1947,1995,49,"2216.48","69.89891328","407.051673",58.54
6442500,6,6421,"DANUBE RIVER","NAGYMAROS","HU",47.78,18.95,183533,100,1930,1999,70,2.60855797,1893,1995,103,4.854368932,1893,1999,107,"2299.112","72.50479603","395.0504598",51.22
6442600,6,6421,"DANUBE RIVER","MOHACS","HU",46,18.67,209064,80,1930,1999,70,0.387919091,1931,1995,65,32.30769231,1930,1999,70,"2358.633","74.38185029","355.785072",48.78
6444100,6,6441,"TISA","SZEGED","HU",46.25,20.166666,138408,74,1930,1999,70,0.728337885,1921,1995,75,6.666666667,1921,1999,79,"838.981","26.45810482","191.1602278",48.78
6444110,6,6441,"MAROS","MAKO","HU",46.216667,20.483334,30149,80,1930,1995,66,0.19326107,1931,1995,65,32.30769231,1930,1995,66,"172.765","5.44831704","180.7130266",58.54
6444200,6,6441,"TISA","SZOLNOK","HU",47.183334,20.200001,75113,-999,1988,1995,8,12.49144422,1973,1995,23,21.73913043,1973,1995,23,"454.428","14.33084141","190.7904279",63.41
6444300,6,6441,"TISA","POLGAR","HU",47.866665,21.083334,62723,88,NA,NA,NA,NA,1921,1979,59,5.790960452,1921,1979,59,"520.546","16.41593866","261.7211973",97.56
6444310,6,6441,"TISA","TISZAPALKONYA","HU",47.883335,21.066668,62723,87,1988,1995,8,12.49144422,1980,1995,16,43.75,1980,1995,16,"467.858","14.75436989","235.2306154",70.73
6444600,6,6441,"SZAMOS","CSENGER","HU",47.833332,22.683332,15283,113,1930,1995,66,0.189059743,1931,1995,65,32.30769231,1930,1995,66,"126.993","4.004851248","262.0461459",58.94
6457010,6,6571,"ODER RIVER","GOZDOWICE","PL",52.76416667,14.31777778,109810.7,2.98,1949,2020,72,0,1900,1994,95,0,1900,2020,121,"509.52","16.06822272","146.3265667",0
6457100,6,6571,"ODER RIVER","SLUBICE","PL",52.34805556,14.55555556,53511.2,17.43,2017,2020,4,0,1951,1990,40,0,1951,2020,70,"184.284","5.811580224","108.6049318",65.45
6457200,6,6571,"NOTEC","NOWE DREZDENKO","PL",52.85083333,15.8375,15931.5,24.208,1950,2020,71,0,1951,1990,40,0,1950,2020,71,"72.454","2.284909344","143.4208545",0
6457300,6,6571,"SWEDRNIA","DEBE","PL",51.79305556,18.20277778,13760.1,106.88,1960,1981,22,0,1960,1980,21,0,1960,1981,22,"1.934","0.060990624","4.432425927",93.09
6457680,6,6571,"ODER RIVER","SCINAWA","PL",51.40888889,16.44333333,29611.4,86.61,1950,2020,71,0,NA,NA,NA,NA,1950,2020,71,"177.307","5.591553552","188.8311107",0
6457690,6,6571,"ODER RIVER","CIGACICE","PL",52.03305556,15.6075,39901.3,47.395,1950,2020,71,0,NA,NA,NA,NA,1950,2020,71,"217.065","6.84536184","171.5573638",0
6457700,6,6571,"ODER RIVER","POLECKO","PL",52.0525,14.89222222,47164.9,32.61,2017,2020,4,0,1946,1987,42,0,1946,2020,75,"164.031","5.172881616","109.6765098",72.76
6457800,6,6571,"WARTA","GORZOW WIELKOPOLSKI","PL",52.73,15.25305556,52377.3,15.47,1949,2020,72,0.003857132,1900,1994,95,0,1900,2020,121,"205.263","6.473173968","123.5873932",0
6457810,6,6571,"WARTA","SKWIERZYNA","PL",52.60222222,15.50083333,32053.8,21.817,1950,2020,71,0.884159462,NA,NA,NA,NA,1950,2020,71,"121.809","3.841368624","119.8412863",1.83
6457820,6,6571,"WARTA","POZNAN-MOST ROCHA","PL",52.40222222,16.94527778,25908.9,49.385,1949,2020,72,0,1949,1989,41,0,1949,2020,72,"98.553","3.107967408","119.9575207",0
6457870,6,6571,"WARTA","NOWA WIES PODGORNA","PL",52.14166667,17.59,20755.9,66.925,1960,2020,61,0.004563085,1960,1980,21,0,1960,2020,61,"90.959","2.868483024","138.2008501",0
6457880,6,6571,"LISWARTA","NIWKI","PL",50.82083333,18.6625,109810.7,231.505,1960,2020,61,0,1960,1980,21,0,1960,2020,61,"1.453","0.045821808","0.417279992",0
6457890,6,6571,"WARTA","SLAWSK","PL",52.19833333,18.13333333,13760.1,75.695,1993,2020,28,0,NA,NA,NA,NA,1993,2020,28,"64.707","2.040599952","148.2983374",36.18
6457990,6,6571,"INA","GOLENIOW","PL",53.56305556,14.82694444,15931.5,1.714,1950,2020,71,0,NA,NA,NA,NA,1950,2020,71,"12.715","0.40098024","25.16901987",0
6458010,6,6581,"VISTULA","TCZEW","PL",54.08722222,18.80555556,193922.9,-0.665,2019,2020,2,0,NA,NA,NA,NA,2019,2020,2,"777.643","24.52374965","126.4613393",99.59
6458450,6,6581,"VISTULA","SZCZUCIN","PL",50.32694444,21.07722222,23869.3,159.06,1921,2020,100,0,NA,NA,NA,NA,1921,2020,100,"230.405","7.26605208","304.4099358",0
6458500,6,6581,"VISTULA","WARSAW (WARSZAWA)","PL",52.2475,21.0325,84945.1,76.076,1949,2013,65,70.31570842,1921,1990,70,11.45584726,1921,2013,93,"567.742","17.90431171","210.7750972",68.7
6458550,6,6581,"BUG","WYSZKOW","PL",52.58833333,21.45277778,38394.5,81.405,2017,2020,4,0,1920,1987,68,0,1920,2020,101,"107.72","3.39705792","88.47772259",73.17
6458810,6,6581,"NAREW","OSTROLEKA","PL",53.08388889,21.56277778,21920.9,89.443,2017,2020,4,0,1951,1994,44,0,1951,2020,70,"80.604","2.541927744","115.9590958",56.1
6502100,6,6021,"SHANNON, RIVER","KILLALOE","IE",52.821968,-8.439731,10631.1,32,NA,NA,NA,NA,1973,1979,7,14.28571429,1973,1979,7,"171.874","5.420218464","509.8454971",97.56
6542100,6,6421,"DANUBE RIVER","BEZDAN","RS",45.85,18.87,210245,81,1992,2010,19,0,1931,2003,73,0,1931,2010,80,"2316.981","73.06831282","347.5388847",21.95
6542200,6,6421,"DANUBE RIVER","BOGOJEVO","RS",45.53,19.08,251593,77,1971,2009,39,5.131625132,1931,2003,73,15.06849315,1931,2009,79,"2709.916","85.45991098","339.6752333",29.27
6542500,6,6421,"DANUBE RIVER","PANCEVO","RS",44.872917,20.643749,525009,67,NA,NA,NA,NA,1931,2003,73,0,1931,2003,73,"5320.344","167.7823684","319.5799851",39.02
6544100,6,6441,"TISA","SENTA","RS",45.932919,20.0825,140130,74,1971,2010,40,0,1931,1984,54,16.66666667,1931,2010,80,"830.114","26.1784751","186.8156362",21.95
6545050,6,6451,"SAVA","CATEZ I","SI",45.8932,15.6097,10186,137.279,1956,2019,64,0,1956,2001,46,0,1956,2019,64,"279.268","8.806995648","864.617676",0
6545800,6,6451,"SAVA","SREMSKA MITROVICA","RS",44.981251,19.618334,87966,72,1992,2010,19,0.244956772,1926,2003,78,0,1926,2010,85,"1534.679","48.39763694","550.1857188",21.95
6546610,6,6461,"MURA","GORNJA RADGONA 1","SI",46.6811,15.9956,10197,202.338,1946,2019,74,0,1946,2001,56,0,1946,2019,74,"156.035","4.92071976","482.5654369",0
6546800,6,6461,"DRAVA RIVER","DONJI MIHOLJAC","HR",45.766251,18.1675,37142,88,NA,NA,NA,NA,1921,1984,64,3.125,1921,1984,64,"556.877","17.56167307","472.8251864",85.37
6546801,6,6461,"DRAVA RIVER","BORL","SI",46.371,15.9962,14661.5,201.486,1954,1981,28,0,1954,1981,28,0,1954,1981,28,"304.083","9.589561488","654.0641468",92.68
6546802,6,6461,"DRAVA RIVER","BORL (REACT. 6546801)","SI",46.371,15.9962,14661.5,201.485,1961,2019,59,14.19555432,1990,2001,12,0,1961,2019,59,"143.47","4.52446992","308.5952952",20.53
6547500,6,6471,"VELIKA MORAVA","LUBICEVSKY MOST","RS",44.58,21.12,34345,73,1992,2010,19,0,1931,2003,73,0.799086758,1931,2010,80,"220.786","6.962707296","202.7284116",22.56
6574150,6,6741,"NEMUNAS","SMALININKAI","LT",55.0756,22.5797,81200,7.33,1812,2009,198,2.917628839,1812,1993,182,1.602564103,1812,2009,198,"531.468","16.76037485","206.4085572",26.83
6574152,6,6741,"NEMUNAS","DRUSKININKAI","LT",54.026662,23.9956,37400,77.49,1980,2003,24,0,NA,NA,NA,NA,1980,2003,24,"204.092","6.436245312","172.0921206",41.46
6574154,6,6741,"NEMUNAS","NEMAJUNAI","LT",54.56666667,24.06666667,42900,50.68,1980,2003,24,0,NA,NA,NA,NA,1980,2003,24,"248.068","7.823072448","182.3560011",41.46
6574156,6,6741,"NEMUNAS","KAUNO HPS","LT",54.88333333,23.98333333,45700,-999,1980,2003,24,0,NA,NA,NA,NA,1980,2003,24,"250.676","7.905318336","172.9828958",41.46
6574350,6,6741,"NERIS","JONAVA","LT",55.0833,24.2833,24500,34.12,1960,2009,50,2.004051908,NA,NA,NA,NA,1960,2009,50,"161.79","5.10220944","208.2534465",26.83
6574351,6,6741,"NERIS","VILNIUS","LT",54.689,25.288,15200,84.04,1980,2003,24,0,NA,NA,NA,NA,1980,2003,24,"98.019","3.091127184","203.3636305",41.46
6574352,6,6741,"NERIS","BUIVYDZIAI","LT",54.8628,25.704,11100,106.44,1980,2003,24,0,NA,NA,NA,NA,1980,2003,24,"64.141","2.022750576","182.2297816",41.46
6590700,6,6901,"KURA RIVER","SURRA","AZ",40.07223333,48.53127778,178000,-10.28,1953,1987,35,0,1930,2017,88,0,1930,2017,88,"507.907","16.01735515","89.9851413",4.88
6594090,6,6941,"JORDAN RIVER","BAPTISM SITE","IL",31.84,35.55,16500,-999,2012,2019,8,0,NA,NA,NA,NA,2012,2019,8,"2.966","0.093535776","5.668834909",83.94
6665100,6,6651,"MARITSA RIVER","MERIC KOEP","TR",41.192501,26.417917,27251,-999,1975,1986,12,36.36137382,1975,1986,12,36.36363636,1975,1986,12,"191.851","6.050213136","222.0180227",88.41
6667100,6,6670,"KOCASU","AKCASUSURLUK","TR",40.299583,28.438334,21611,-999,1975,1986,12,27.25236436,1975,1986,12,27.27272727,1975,1986,12,"150.991","4.761652176","220.3346525",85.98
6667300,6,6670,"GEDIZ NEHRI","MANISA","TR",38.619583,27.430834,15616,-999,1975,1986,12,26.48083624,1975,1986,12,26.51515152,1975,1986,12,"62.228","1.962422208","125.6674057",85.77
6667400,6,6670,"BUYUK MENDERES NEHRI","SOEKE","TR",37.751251,27.415417,23889,10,1975,1982,8,14.27454048,1976,1983,8,0,1975,1983,9,"112.63","3.55189968","148.6834811",88.41
6680600,6,6801,"DESNA","KOLYCHOVKA (CHERNIGOV)","UA",51.416667,31.3,81400,104,NA,NA,NA,NA,1884,1985,102,3.032786885,1884,1985,102,"324.849","10.24443806","125.8530475",82.93
6680800,6,6801,"DNIEPER","DNEPR POWER PLANT","UA",47.92,35.15,463000,44,1955,1984,30,0.100383282,1952,1984,33,0,1952,1984,33,"1513.839","47.7404267","103.1110728",85.37
6680802,6,6801,"DNIEPER","KAKHOVSKOYE VODOKHRANILISHCHE GES","UA",46.77,33.18,482000,-999,1959,1988,30,0,NA,NA,NA,NA,1959,1988,30,"1349.752","42.56577907","88.31074496",75.61
6681300,6,6811,"PIVDENNYY BUH","ALEKSANDROVKA","UA",47.7,31.266667,46200,1,NA,NA,NA,NA,1965,1984,20,0,1965,1984,20,"110.184","3.474762624","75.21131221",85.37
6687900,6,6871,"CH'OROKHI","KARSIKOEY","TR",41.455,41.714722,19654,-999,1975,1986,12,36.36137382,1975,1985,11,39.02439024,1975,1986,12,"205.818","6.490676448","330.2470972",88.41
6688150,6,6882,"SAKARYA NEHRI","BOTBASI","TR",40.97,30.52,55322,8,1975,1986,12,27.25236436,1976,1983,8,0,1975,1986,12,"202.23","6.37752528","115.2800925",83.54
6688300,6,6882,"YENICE IRMAGI","DERECIKOEREN (DERECIKVIRAN)","TR",40.3,30.2,13300,-999,1975,1986,12,36.36137382,1975,1985,11,39.02439024,1975,1986,12,"107.88","3.40210368","255.7972692",88.41
6688600,6,6881,"KIZILIRMAK","INOEZUEKOSACA","TR",41.366667,35.833333,75121,60,1975,1986,12,27.25236436,1976,1983,8,0,1975,1986,12,"206.373","6.508178928","86.63594638",83.54
6688650,6,6880,"YESILIRMAK","CARSAMBA","TR",41.198889,36.721944,35958,-999,1975,1986,12,27.25236436,1975,1985,11,29.26829268,1975,1986,12,"186.563","5.883450768","163.6200781",85.98
6691550,6,6910,"GOKSU NEHRI","KARAHACILI","TR",36.416667,33.833333,10044,-999,1967,1986,20,52.62247839,1967,1985,19,54.79452055,1967,1986,20,"155.52","4.90447872","488.2993548",88.41
6691650,6,6910,"CEYHAN NEHRI","YAKAPINAR (MISIS)","TR",36.95,35.6,20466,13,1975,1986,12,36.36137382,1970,1983,14,0,1970,1986,17,"296.482","9.349856352","456.8482533",85.37
